Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a541cd7170a2c9a9e9ef4554b47f445da715515a427f85e720ff39a6c6608f0f,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.23387172281,52.5536476458,On or near COVENTRY ROAD,E01025776,Harborough 004E,Suspect charged
220cd419ea3178eccd55765da41727f75c0bfa24730a02ffc11791c4472c7309,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.19192071983,52.5522900271,On or near SEVERN CLOSE,E01025614,Blaby 010B,No further action at this time
393bb62e08becd56a51010855d44a94bce64b4755a67a6a7aaf2571c254b4f69,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.16705887155,52.6135827334,On or near BRAUNSTONE LANE,E01025655,Blaby 005F,No further action at this time
01a4d70cd21cc75d2c01137cad7023ec00e7f3d58fd111999df0b3b5d5eb48b3,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.28557718415,52.5457629299,On or near HINCKLEY ROAD,E01025662,Blaby 012B,No further action at this time
236b3e0c487d2d4beed81fc1006e77462184e4ab4369e5999e0f0e6d2d35a9ab,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.19668094297,52.6178956713,On or near DARIEN WAY,E01025668,Blaby 004C,No further action at this time
c6d0c5a8b1bd8a873c87f49183818d6abfea66d3ecaabeeb1b0ad834b2d94a43,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.17854756574,52.5647212004,On or near Sports/Recreation Area,E01025648,Blaby 009D,Offender given a caution
67744e841a22674b8c0bc94747bb16399248b283e0a3dce551a9ad87d487636a,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.28947337471,52.5227268819,On or near LEICESTER ROAD,E01025664,Blaby 012D,Offender sentenced as part of another case
299d1e1044eba250002e6ee695d39f36b837cc8753cb9d2cf728a05014211174,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.07419461328,52.698730058,On or near Parking Area,E01025759,Charnwood 017D,Offender sentenced as part of another case
48389ca38729972c6080f0d72e1d3d8ae51a40ef87befc2f0a6af440c2c5f3d7,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.09918173083,52.6796480827,On or near WHITE HART CLOSE,E01025763,Charnwood 021B,No further action at this time
9cbe952ee72f0b443993eb632a2ee80f12048a1bcf518638c51dc5590da23de6,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.11100487333,52.7304133867,On or near HIGH STREET,E01025748,Charnwood 013A,No further action at this time
45949adaed1bfd1def3660f6a674174588ed48f0255e70a14c69bbec19f352cc,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.09421256908,52.6824690285,On or near METHUEN AVENUE,E01025766,Charnwood 021E,No further action at this time
90b9894ee6d4340bfde36e7258d545902b3295ee224c02ff43cf2e1005ba21c1,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.06625382936,52.6998454812,On or near MOSTYN AVENUE,E01025752,Charnwood 018A,No further action at this time
fe0ea846215aea91acc7acf67846ed5b367e9f60efa32aee677fc96df3d028a1,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.18339197745,52.6747920928,On or near GLADSTONE STREET,E01025671,Charnwood 022B,No further action at this time
5caee577560f5323c1211e1cd0d0924263065c5ad140db37b15049efc30afa26,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.14732383886,52.7512666956,On or near BEVERIDGE STREET,E01025675,Charnwood 011B,No further action at this time
101fa58dbcfbbefc8d2f278b2adfeacfb394d33ced6b3779dc56b7ea70aea2f8,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.18705707438,52.6725518238,On or near THE NOOK,E01025671,Charnwood 022B,No further action at this time
bcb5eae1855531ab9e7710e010898cbf7eb735a9b0e6ef1ba8b11a7bd2114d78,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.10566156845,52.731730693,On or near CYGNET CLOSE,E01025751,Charnwood 013D,No further action at this time
10c9ef73c21dc4f203744261298e3e83efb169686f236f81844dd6b94ee76791,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.07590107073,52.6964059849,On or near Supermarket,E01025753,Charnwood 018B,No further action at this time
7a10ec8e9c5b3a972a1321e1663c0933b4910e2118bb4f7634dbd9284b2e6795,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.12410244819,52.6805450017,On or near THE MEADWAY,E01025684,Charnwood 020C,No further action at this time
37318fbf4966258cc8c231e7e5f3f81b4ac3898ad1dff33f9cc8b3818ce28940,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.04675329226,52.705102282,On or near QUENIBOROUGH ROAD,E01025730,Charnwood 015C,No further action at this time
48b8bf96ca8db20034b9293b1b3a3edc6f7a4fe562a444612efc6b68b544486e,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.13277983917,52.6845553601,On or near HARROWGATE DRIVE,E01025680,Charnwood 019B,Local resolution
8195638d0c5496302c2fd7ca677f1f78625e73e2b7aa1480745065c85ebdcc70,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.13838895611,52.7257699131,On or near BEECHES AVENUE,E01025727,Charnwood 014B,No further action at this time
c1957d3be01cd59317a97d3451bb626a278ede4c83bbd1bf268b939f9ce42154,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.13405336542,52.6657847033,On or near THE SIDINGS,E01013602,Leicester 003C,No further action at this time
ed55695968b6c6bb4d8cdd304b4b89c74bf7a5b1733d4fc1f39f73997d4d7b24,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.08589180445,52.683528916,On or near BRIDGE CLOSE,E01025767,Charnwood 021F,No further action at this time
1ff90ff3226eee0b9930b106e3947e5dfeff5ff6b79c5587e9e0a0ec9a88faea,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.11540112634,52.6799949479,On or near LAMBOURNE ROAD,E01025682,Charnwood 019D,No further action at this time
